Start Time,End Time,Duration,Name,Model Name,Agent Name,Exam Name,Attempt Id,Questions,Correct,Incorrect,Accuracy,Num Errors,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2024-04-19 14:54:58.878344,2024-04-19 15:08:07.879073,789,mistral-large - unredacted - comprehensive-100,mistral-large,unredacted,comprehensive-100,2,28,22,6,0.7857142857142857,2,26048,5041,31089,1110.321428571429,0.329368,0.0117631428571428,789.000729,28.178597464285712
2024-04-19 15:01:14.517842,2024-04-19 15:11:11.342808,596,gemini-1.5-pro-preview-0409 - explanation - med-mcqa-100,gemini-1.5-pro-preview-0409,explanation,med-mcqa-100,2,32,10,22,0.3125,0,11365,3247,14612,456.625,0.1477419999999999,0.0046169374999999,596.824966,18.6507801875
2024-04-19 15:11:11.370900,2024-04-19 15:21:02.318173,590,gemini-1.5-pro-preview-0409 - solution - comprehensive-100,gemini-1.5-pro-preview-0409,solution,comprehensive-100,2,28,10,18,0.3571428571428571,0,14394,5840,20234,722.6428571428571,0.2233979999999999,0.0079785,590.947273,21.10525975
2024-04-19 15:03:12.561452,2024-04-19 15:22:12.911738,1140,llama-2-70b-chat - instructions - sat-math-100,llama-2-70b-chat,instructions,sat-math-100,2,55,17,38,0.3090909090909091,0,31223,18805,50028,909.6,0.0813682699999999,0.001479423090909,1140.350286,20.733641563636365
2024-04-19 15:07:28.582322,2024-04-19 15:25:37.289972,1088,claude-3-opus-20240229 - composite - lsat-ar-100,claude-3-opus-20240229,composite,lsat-ar-100,2,65,44,21,0.676923076923077,0,73878,23939,97817,1504.876923076923,2.903595,0.0446706923076923,1088.70765,16.749348461538464
2024-04-19 15:22:12.936738,2024-04-19 15:28:38.678865,385,llama-2-70b-chat - instructions - arc-challenge-100,llama-2-70b-chat,instructions,arc-challenge-100,2,18,10,8,0.5555555555555556,0,9067,6438,15505,861.3888888888889,0.02535844,0.0014088022222222,385.742127,21.430118166666663
2024-04-19 15:21:02.340190,2024-04-19 15:29:06.788480,484,gemini-1.5-pro-preview-0409 - solution - aqua-rat-100,gemini-1.5-pro-preview-0409,solution,aqua-rat-100,2,27,5,22,0.1851851851851851,0,12355,2096,14451,535.2222222222222,0.130501,0.0048333703703703,484.44829,17.94252925925926
2024-04-19 15:25:37.316335,2024-04-19 15:30:46.801975,309,claude-3-opus-20240229 - composite - lsat-lr-100,claude-3-opus-20240229,composite,lsat-lr-100,2,18,16,2,0.8888888888888888,0,19837,5841,25678,1426.5555555555557,0.73563,0.0408683333333333,309.48564,17.193646666666666
2024-04-19 15:30:46.824981,2024-04-19 15:33:55.772134,188,claude-3-opus-20240229 - composite - lsat-rc-100,claude-3-opus-20240229,composite,lsat-rc-100,2,12,11,1,0.9166666666666666,0,19107,3453,22560,1880.0,0.54558,0.045465,188.947153,15.745596083333332
2024-04-19 15:33:55.797134,2024-04-19 15:35:18.589127,82,claude-3-opus-20240229 - composite - sat-en-100,claude-3-opus-20240229,composite,sat-en-100,2,6,5,1,0.8333333333333334,0,11451,1494,12945,2157.5,0.283815,0.0473025,82.791993,13.7986655
2024-04-19 15:35:18.609083,2024-04-19 15:36:02.415368,43,claude-3-opus-20240229 - composite - sat-math-100,claude-3-opus-20240229,composite,sat-math-100,2,3,3,0,1.0,0,2931,965,3896,1298.6666666666667,0.11634,0.03878,43.806285,14.602095
2024-04-19 15:36:02.435930,2024-04-19 15:36:45.075246,42,claude-3-opus-20240229 - composite - arc-challenge-100,claude-3-opus-20240229,composite,arc-challenge-100,2,3,3,0,1.0,0,2831,943,3774,1258.0,0.1131899999999999,0.0377299999999999,42.639316,14.213105333333331
2024-04-19 15:36:45.091249,2024-04-19 15:39:40.331977,175,claude-3-opus-20240229 - composite - hella-swag-100,claude-3-opus-20240229,composite,hella-swag-100,2,13,12,1,0.9230769230769232,0,12483,3019,15502,1192.4615384615386,0.41367,0.0318207692307692,175.240728,13.480056
2024-04-19 15:28:38.704870,2024-04-19 15:39:42.856838,664,llama-2-70b-chat - instructions - hella-swag-100,llama-2-70b-chat,instructions,hella-swag-100,2,41,14,27,0.3414634146341463,3,23604,10418,34022,829.8048780487804,0.0547900199999999,0.0013363419512195,664.151968,16.198828487804878
2024-04-19 15:29:06.822482,2024-04-19 15:44:49.063739,942,gemini-1.5-pro-preview-0409 - solution - logiqa-en-100,gemini-1.5-pro-preview-0409,solution,logiqa-en-100,2,42,15,27,0.3571428571428571,0,20791,10845,31636,753.2380952380952,0.373282,0.0088876666666666,942.241257,22.434315642857143
2024-04-19 15:39:40.358827,2024-04-19 15:45:22.587466,342,claude-3-opus-20240229 - composite - med-mcqa-100,claude-3-opus-20240229,composite,med-mcqa-100,2,23,19,4,0.8260869565217391,0,20883,5740,26623,1157.5217391304348,0.743745,0.0323367391304347,342.228639,14.87950604347826
2024-04-19 15:39:42.884821,2024-04-19 15:53:26.293578,823,llama-2-70b-chat - instructions - med-mcqa-100,llama-2-70b-chat,instructions,med-mcqa-100,2,48,22,26,0.4583333333333333,0,23867,13486,37353,778.1875,0.0606253999999999,0.0012630291666666,823.408757,17.154349104166666
2024-04-19 15:08:07.896342,2024-04-19 15:55:33.680812,2845,mistral-large - unredacted - aqua-rat-100,mistral-large,unredacted,aqua-rat-100,2,37,13,24,0.3513513513513513,9,23986,7659,31645,855.2702702702703,0.375704,0.0101541621621621,2845.78447,76.91309378378378
2024-04-19 15:44:49.099415,2024-04-19 16:15:06.819649,1817,gemini-1.5-pro-preview-0409 - solution - lsat-ar-100,gemini-1.5-pro-preview-0409,solution,lsat-ar-100,2,73,14,59,0.1917808219178082,0,37290,26650,63940,875.8904109589041,0.8206800000000001,0.0112421917808219,1817.720234,24.90027717808219
2024-04-19 16:15:06.846643,2024-04-19 16:26:33.604913,686,gemini-1.5-pro-preview-0409 - solution - lsat-lr-100,gemini-1.5-pro-preview-0409,solution,lsat-lr-100,2,31,7,24,0.2258064516129032,0,16675,7903,24578,792.8387096774194,0.282688,0.0091189677419354,686.75827,22.153492580645164
2024-04-19 15:55:33.698905,2024-04-19 16:33:05.019140,2251,mistral-large - unredacted - logiqa-en-100,mistral-large,unredacted,logiqa-en-100,2,48,32,16,0.6666666666666666,6,39848,7148,46996,979.0833333333334,0.490336,0.0102153333333333,2251.320235,46.90250489583334
2024-04-19 16:26:33.638530,2024-04-19 16:36:41.214373,607,gemini-1.5-pro-preview-0409 - solution - lsat-rc-100,gemini-1.5-pro-preview-0409,solution,lsat-rc-100,2,15,1,14,0.0666666666666666,0,14556,4102,18658,1243.8666666666666,0.188034,0.0125356,607.575843,40.5050562
2024-04-19 16:36:41.230402,2024-04-19 16:40:35.443676,234,gemini-1.5-pro-preview-0409 - solution - sat-en-100,gemini-1.5-pro-preview-0409,solution,sat-en-100,2,12,4,8,0.3333333333333333,0,15544,1645,17189,1432.4166666666667,0.143353,0.0119460833333333,234.213274,19.517772833333336
2024-04-19 16:40:35.458702,2024-04-19 16:40:53.454052,17,gemini-1.5-pro-preview-0409 - solution - sat-math-100,gemini-1.5-pro-preview-0409,solution,sat-math-100,2,1,1,0,1.0,0,539,62,601,601.0,0.005075,0.005075,17.99535,17.99535
2024-04-19 16:40:53.474033,2024-04-19 16:42:22.956434,89,gemini-1.5-pro-preview-0409 - solution - arc-challenge-100,gemini-1.5-pro-preview-0409,solution,arc-challenge-100,2,5,2,3,0.4,0,1933,336,2269,453.8,0.020587,0.0041174,89.482401,17.8964802
2024-04-19 16:33:05.042563,2024-04-19 16:44:27.736461,682,mistral-large - unredacted - lsat-ar-100,mistral-large,unredacted,lsat-ar-100,2,70,50,20,0.7142857142857143,0,73162,19088,92250,1317.857142857143,1.043408,0.0149058285714285,682.693898,9.752769971428572
2024-04-19 16:42:22.974731,2024-04-19 16:45:32.243894,189,gemini-1.5-pro-preview-0409 - solution - hella-swag-100,gemini-1.5-pro-preview-0409,solution,hella-swag-100,2,11,3,8,0.2727272727272727,1,5234,435,5669,515.3636363636364,0.0457729999999999,0.0041611818181818,189.269163,17.206287545454543
2024-04-19 16:44:27.770474,2024-04-19 16:46:27.315544,119,mistral-large - unredacted - lsat-lr-100,mistral-large,unredacted,lsat-lr-100,2,25,22,3,0.88,0,24914,2961,27875,1115.0,0.270376,0.01081504,119.54507,4.7818028
2024-04-19 16:46:27.339562,2024-04-19 16:48:30.236781,122,mistral-large - unredacted - lsat-rc-100,mistral-large,unredacted,lsat-rc-100,2,23,21,2,0.9130434782608696,0,34259,3038,37297,1621.608695652174,0.3469839999999999,0.0150862608695652,122.897219,5.343357347826087
2024-04-19 16:48:30.273292,2024-04-19 16:49:11.856298,41,mistral-large - unredacted - sat-en-100,mistral-large,unredacted,sat-en-100,2,9,7,2,0.7777777777777778,0,16724,945,17669,1963.2222222222224,0.156472,0.0173857777777777,41.583006,4.620334
2024-04-19 16:49:11.918152,2024-04-19 16:55:02.375987,350,mistral-large - unredacted - sat-math-100,mistral-large,unredacted,sat-math-100,2,10,8,2,0.8,1,7941,1620,9561,956.1,0.102408,0.0102408,350.457835,35.0457835
2024-04-19 16:45:32.262412,2024-04-19 16:55:17.198716,584,gemini-1.5-pro-preview-0409 - solution - med-mcqa-100,gemini-1.5-pro-preview-0409,solution,med-mcqa-100,2,32,15,17,0.46875,0,11642,2533,14175,442.96875,0.134687,0.00420896875,584.936304,18.2792595
2024-04-19 16:55:02.405976,2024-04-19 16:55:37.148771,34,mistral-large - unredacted - arc-challenge-100,mistral-large,unredacted,arc-challenge-100,2,8,7,1,0.875,0,6344,844,7188,898.5,0.071008,0.008876,34.742795,4.342849375
2024-04-19 16:55:37.175759,2024-04-19 16:57:05.359294,88,mistral-large - unredacted - hella-swag-100,mistral-large,unredacted,hella-swag-100,2,17,16,1,0.9411764705882352,1,13894,1939,15833,931.3529411764706,0.157688,0.0092757647058823,88.183535,5.187266764705883
2024-04-19 16:57:05.381281,2024-04-19 16:59:09.608980,124,mistral-large - unredacted - med-mcqa-100,mistral-large,unredacted,med-mcqa-100,2,30,23,7,0.7666666666666667,0,22781,2855,25636,854.5333333333333,0.250768,0.0083589333333333,124.227699,4.1409233
2024-04-19 16:55:17.214700,2024-04-19 17:04:12.261167,535,gemini-1.5-pro-preview-0409 - composite - comprehensive-100,gemini-1.5-pro-preview-0409,composite,comprehensive-100,2,28,6,22,0.2142857142857142,0,15547,3545,19092,681.8571428571429,0.183274,0.0065455,535.046467,19.108802392857143
2024-04-19 17:04:12.287168,2024-04-19 17:12:46.870965,514,gemini-1.5-pro-preview-0409 - composite - aqua-rat-100,gemini-1.5-pro-preview-0409,composite,aqua-rat-100,2,27,7,20,0.2592592592592592,0,14791,3071,17862,661.5555555555555,0.168028,0.0062232592592592,514.583797,19.05865914814815
2024-04-19 17:12:46.893526,2024-04-19 17:27:07.192913,860,gemini-1.5-pro-preview-0409 - composite - logiqa-en-100,gemini-1.5-pro-preview-0409,composite,logiqa-en-100,2,42,11,31,0.2619047619047619,0,22319,7647,29966,713.4761904761905,0.31682,0.0075433333333333,860.299387,20.48331873809524
2024-04-19 17:27:07.228929,2024-04-19 17:51:21.223621,1453,gemini-1.5-pro-preview-0409 - composite - lsat-ar-100,gemini-1.5-pro-preview-0409,composite,lsat-ar-100,2,73,14,59,0.1917808219178082,0,38239,11091,49330,675.7534246575342,0.500584,0.0068573150684931,1453.994692,19.917735506849315
2024-04-19 17:51:21.259671,2024-04-19 18:00:50.009496,568,gemini-1.5-pro-preview-0409 - composite - lsat-lr-100,gemini-1.5-pro-preview-0409,composite,lsat-lr-100,2,31,9,22,0.2903225806451613,0,17078,2986,20064,647.2258064516129,0.182252,0.0058790967741935,568.749825,18.346768548387097
2024-04-19 18:00:50.040017,2024-04-19 18:06:23.916487,333,gemini-1.5-pro-preview-0409 - composite - lsat-rc-100,gemini-1.5-pro-preview-0409,composite,lsat-rc-100,2,15,0,15,0.0,0,14751,3760,18511,1234.0666666666666,0.182217,0.0121478,333.87647,22.25843133333333
2024-04-19 18:06:23.934489,2024-04-19 18:10:10.565837,226,gemini-1.5-pro-preview-0409 - composite - sat-en-100,gemini-1.5-pro-preview-0409,composite,sat-en-100,2,12,4,8,0.3333333333333333,0,16382,1284,17666,1472.1666666666667,0.141638,0.0118031666666666,226.631348,18.885945666666668
2024-04-19 18:10:10.583412,2024-04-19 18:10:31.786617,21,gemini-1.5-pro-preview-0409 - composite - sat-math-100,gemini-1.5-pro-preview-0409,composite,sat-math-100,2,1,1,0,1.0,0,741,196,937,937.0,0.009303,0.009303,21.203205,21.203205
2024-04-19 18:10:31.817186,2024-04-19 18:12:00.216374,88,gemini-1.5-pro-preview-0409 - composite - arc-challenge-100,gemini-1.5-pro-preview-0409,composite,arc-challenge-100,2,5,1,4,0.2,0,1998,321,2319,463.8,0.020727,0.0041454,88.399188,17.6798376
2024-04-19 18:12:00.248373,2024-04-19 18:15:10.060093,189,gemini-1.5-pro-preview-0409 - composite - hella-swag-100,gemini-1.5-pro-preview-0409,composite,hella-swag-100,2,11,2,9,0.1818181818181818,1,5314,453,5767,524.2727272727273,0.046711,0.0042464545454545,189.81172,17.255610909090908
2024-04-19 18:15:10.077113,2024-04-19 18:24:48.400667,578,gemini-1.5-pro-preview-0409 - composite - med-mcqa-100,gemini-1.5-pro-preview-0409,composite,med-mcqa-100,2,32,15,17,0.46875,0,12425,2528,14953,467.28125,0.140063,0.00437696875,578.323554,18.0726110625
2024-04-19 18:24:48.437563,2024-04-19 22:13:28.486191,13720,gemini-1.5-pro-preview-0409 - unredacted - comprehensive-100,gemini-1.5-pro-preview-0409,unredacted,comprehensive-100,2,28,24,4,0.8571428571428571,0,26828,1621,28449,1016.0357142857144,0.221837,0.00792275,13720.048628,490.00173671428576
2024-04-19 22:13:28.516054,2024-04-19 22:21:53.347625,504,gemini-1.5-pro-preview-0409 - unredacted - aqua-rat-100,gemini-1.5-pro-preview-0409,unredacted,aqua-rat-100,2,27,17,10,0.6296296296296297,0,25175,2857,28032,1038.2222222222222,0.236222,0.0087489629629629,504.831571,18.6974655925926
2024-04-19 22:21:53.365741,2024-04-19 22:34:21.544169,748,gemini-1.5-pro-preview-0409 - unredacted - logiqa-en-100,gemini-1.5-pro-preview-0409,unredacted,logiqa-en-100,2,42,35,7,0.8333333333333334,0,39885,2746,42631,1015.0238095238096,0.3368609999999999,0.0080205,748.178428,17.813772095238097
2024-04-19 22:34:21.572470,2024-04-19 22:55:58.278558,1296,gemini-1.5-pro-preview-0409 - unredacted - lsat-ar-100,gemini-1.5-pro-preview-0409,unredacted,lsat-ar-100,2,73,67,6,0.9178082191780822,0,73612,4947,78559,1076.150684931507,0.6191709999999999,0.0084817945205479,1296.706088,17.76309709589041
2024-04-19 22:55:58.298111,2024-04-19 23:05:05.462219,547,gemini-1.5-pro-preview-0409 - unredacted - lsat-lr-100,gemini-1.5-pro-preview-0409,unredacted,lsat-lr-100,2,31,31,0,1.0,0,29669,1846,31515,1016.6129032258063,0.246449,0.0079499677419354,547.164108,17.650455096774195
2024-04-19 23:05:05.481607,2024-04-19 23:09:17.651296,252,gemini-1.5-pro-preview-0409 - unredacted - lsat-rc-100,gemini-1.5-pro-preview-0409,unredacted,lsat-rc-100,2,15,15,0,1.0,0,21589,328,21917,1461.1333333333334,0.1580109999999999,0.0105340666666666,252.169689,16.8113126
2024-04-19 23:09:17.675295,2024-04-19 23:12:46.469328,208,gemini-1.5-pro-preview-0409 - unredacted - sat-en-100,gemini-1.5-pro-preview-0409,unredacted,sat-en-100,2,12,11,1,0.9166666666666666,0,19980,553,20533,1711.0833333333333,0.151473,0.01262275,208.794033,17.39950275
2024-04-19 23:12:46.487330,2024-04-19 23:13:08.619371,22,gemini-1.5-pro-preview-0409 - unredacted - sat-math-100,gemini-1.5-pro-preview-0409,unredacted,sat-math-100,2,1,1,0,1.0,0,741,221,962,962.0,0.009828,0.009828,22.132041,22.132041
2024-04-19 23:13:08.636932,2024-04-19 23:14:34.208841,85,gemini-1.5-pro-preview-0409 - unredacted - arc-challenge-100,gemini-1.5-pro-preview-0409,unredacted,arc-challenge-100,2,5,5,0,1.0,0,3818,204,4022,804.4,0.03101,0.006202,85.571909,17.1143818
2024-04-19 23:14:34.223841,2024-04-19 23:17:44.814129,190,gemini-1.5-pro-preview-0409 - unredacted - hella-swag-100,gemini-1.5-pro-preview-0409,unredacted,hella-swag-100,2,11,10,1,0.9090909090909092,1,9001,471,9472,861.0909090909091,0.0728979999999999,0.0066270909090909,190.590288,17.326389818181816
2024-04-19 23:17:44.834129,2024-04-19 23:27:10.180932,565,gemini-1.5-pro-preview-0409 - unredacted - med-mcqa-100,gemini-1.5-pro-preview-0409,unredacted,med-mcqa-100,2,32,29,3,0.90625,0,25317,1467,26784,837.0,0.208026,0.0065008125,565.346803,17.66708759375
2024-04-20 10:04:39.880824,2024-04-20 10:08:27.988035,228,claude-3-opus-20240229 - unredacted - comprehensive-100,claude-3-opus-20240229,unredacted,comprehensive-100,2,16,14,2,0.875,0,16803,4561,21364,1335.25,0.59412,0.0371325,228.107211,14.2567006875
2024-04-20 10:08:28.020092,2024-04-20 10:13:27.978472,299,claude-3-opus-20240229 - unredacted - aqua-rat-100,claude-3-opus-20240229,unredacted,aqua-rat-100,2,22,17,5,0.7727272727272727,0,22418,7115,29533,1342.409090909091,0.869895,0.0395406818181818,299.95838,13.634471818181815
2024-04-20 10:00:39.935150,2024-04-20 10:18:32.378297,1072,llama-2-70b-chat - keywords - comprehensive-100,llama-2-70b-chat,keywords,comprehensive-100,2,65,17,48,0.2615384615384615,0,44511,17195,61706,949.3230769230768,0.09898209,0.0015228013846153,1072.443147,16.49912533846154
2024-04-20 10:13:27.995473,2024-04-20 10:24:39.711947,671,claude-3-opus-20240229 - unredacted - logiqa-en-100,claude-3-opus-20240229,unredacted,logiqa-en-100,2,43,38,5,0.8837209302325582,0,46053,13536,59589,1385.7906976744189,1.7059949999999997,0.0396743023255813,671.716474,15.621313348837209
2024-04-20 10:18:32.403319,2024-04-20 10:37:25.617208,1133,llama-2-70b-chat - keywords - aqua-rat-100,llama-2-70b-chat,keywords,aqua-rat-100,2,65,17,48,0.2615384615384615,0,30352,18531,48883,752.0461538461539,0.07954195,0.0012237223076923,1133.213889,17.434059830769232
2024-04-20 10:24:39.749462,2024-04-20 10:42:54.993162,1095,claude-3-opus-20240229 - unredacted - lsat-ar-100,claude-3-opus-20240229,unredacted,lsat-ar-100,2,65,54,11,0.8307692307692308,0,73096,23675,96771,1488.784615384615,2.872065,0.0441856153846153,1095.2437,16.849903076923077
2024-04-20 10:42:55.025573,2024-04-20 10:48:07.087196,312,claude-3-opus-20240229 - unredacted - lsat-lr-100,claude-3-opus-20240229,unredacted,lsat-lr-100,2,18,17,1,0.9444444444444444,0,19665,5846,25511,1417.2777777777778,0.733425,0.0407458333333333,312.061623,17.336756833333332
2024-04-20 10:48:07.121717,2024-04-20 10:51:07.289786,180,claude-3-opus-20240229 - unredacted - lsat-rc-100,claude-3-opus-20240229,unredacted,lsat-rc-100,2,12,12,0,1.0,0,19018,3147,22165,1847.0833333333333,0.521295,0.0434412499999999,180.168069,15.01400575
2024-04-20 10:51:07.330798,2024-04-20 10:52:35.840367,88,claude-3-opus-20240229 - unredacted - sat-en-100,claude-3-opus-20240229,unredacted,sat-en-100,2,6,5,1,0.8333333333333334,0,11443,1515,12958,2159.6666666666665,0.28527,0.047545,88.509569,14.751594833333334
2024-04-20 10:52:35.868885,2024-04-20 10:53:18.473698,42,claude-3-opus-20240229 - unredacted - sat-math-100,claude-3-opus-20240229,unredacted,sat-math-100,2,3,3,0,1.0,0,2924,889,3813,1271.0,0.110535,0.0368449999999999,42.604813,14.201604333333334
2024-04-20 10:37:25.639724,2024-04-20 10:53:43.480259,977,llama-2-70b-chat - keywords - logiqa-en-100,llama-2-70b-chat,keywords,logiqa-en-100,2,64,15,49,0.234375,0,36938,15312,52250,816.40625,0.08398676,0.001312293125,977.840535,15.278758359375
2024-04-20 10:53:18.499705,2024-04-20 10:54:01.737390,43,claude-3-opus-20240229 - unredacted - arc-challenge-100,claude-3-opus-20240229,unredacted,arc-challenge-100,2,3,3,0,1.0,0,2808,871,3679,1226.3333333333333,0.107445,0.035815,43.237685,14.412561666666669
2024-04-20 10:54:01.774400,2024-04-20 10:56:38.352262,156,claude-3-opus-20240229 - unredacted - hella-swag-100,claude-3-opus-20240229,unredacted,hella-swag-100,2,13,12,1,0.9230769230769232,0,12594,2516,15110,1162.3076923076924,0.37761,0.029046923076923,156.577862,12.044450923076925
2024-04-20 10:56:38.398806,2024-04-20 11:01:30.504275,292,claude-3-opus-20240229 - unredacted - med-mcqa-100,claude-3-opus-20240229,unredacted,med-mcqa-100,2,23,18,5,0.782608695652174,0,20661,5781,26442,1149.6521739130435,0.74349,0.032325652173913,292.105469,12.700237782608696
2024-04-20 10:53:43.513259,2024-04-20 11:21:16.890698,1653,llama-2-70b-chat - keywords - lsat-ar-100,llama-2-70b-chat,keywords,lsat-ar-100,2,80,17,63,0.2125,0,48140,26995,75135,939.1875,0.1219167499999999,0.0015239593749999,1653.377439,20.667217987500003
2024-04-20 11:21:16.918698,2024-04-20 11:46:38.699971,1521,llama-2-70b-chat - keywords - lsat-lr-100,llama-2-70b-chat,keywords,lsat-lr-100,2,91,30,61,0.3296703296703296,0,56950,23925,80875,888.7362637362637,0.1300502499999999,0.0014291236263736,1521.781273,16.722871131868132
2024-04-20 11:46:38.737962,2024-04-20 12:13:42.683298,1623,llama-2-70b-chat - keywords - lsat-rc-100,llama-2-70b-chat,keywords,lsat-rc-100,2,87,32,55,0.367816091954023,0,99060,25511,124571,1431.8505747126435,0.19770687,0.0022724927586206,1623.945336,18.666038344827587
2024-04-20 12:13:42.720694,2024-04-20 12:34:15.598416,1232,llama-2-70b-chat - keywords - sat-en-100,llama-2-70b-chat,keywords,sat-en-100,2,75,33,42,0.44,1,109603,18891,128494,1713.253333333333,0.2022256899999999,0.0026963425333333,1232.877722,16.438369626666667
2024-04-20 12:34:15.640138,2024-04-20 12:51:48.528457,1052,llama-2-70b-chat - keywords - sat-math-100,llama-2-70b-chat,keywords,sat-math-100,2,55,9,46,0.1636363636363636,0,27765,16725,44490,808.9090909090909,0.07236135,0.0013156609090909,1052.888319,19.14342398181818
2024-04-20 12:51:48.557602,2024-04-20 12:54:59.114044,190,llama-2-70b-chat - keywords - arc-challenge-100,llama-2-70b-chat,keywords,arc-challenge-100,2,18,7,11,0.3888888888888889,0,8110,2895,11005,611.3888888888889,0.01761355,0.0009785305555555,190.556442,10.586469
2024-04-20 12:54:59.155618,2024-04-20 13:03:31.487749,512,llama-2-70b-chat - keywords - hella-swag-100,llama-2-70b-chat,keywords,hella-swag-100,2,41,15,26,0.3658536585365853,1,23929,7883,31812,775.9024390243902,0.05080357,0.0012391114634146,512.332131,12.49590563414634
2024-04-20 13:03:31.521750,2024-04-20 13:13:50.211300,618,llama-2-70b-chat - keywords - med-mcqa-100,llama-2-70b-chat,keywords,med-mcqa-100,2,48,13,35,0.2708333333333333,0,20685,9479,30164,628.4166666666666,0.04863273,0.001013181875,618.68955,12.889365625000002
2024-04-20 13:13:50.250051,2024-04-20 13:26:57.163952,786,llama-2-70b-chat - explanation - comprehensive-100,llama-2-70b-chat,explanation,comprehensive-100,2,65,25,40,0.3846153846153846,0,50349,11957,62306,958.5538461538462,0.09870135,0.0015184823076923,786.913901,12.106367707692309
2024-04-20 13:26:57.205953,2024-04-20 13:41:39.758059,882,llama-2-70b-chat - explanation - aqua-rat-100,llama-2-70b-chat,explanation,aqua-rat-100,2,65,17,48,0.2615384615384615,0,34374,13320,47694,733.7538461538461,0.07651236,0.0011771132307692,882.552106,13.577724707692308
2024-04-20 13:41:39.798988,2024-04-20 13:54:39.720745,779,llama-2-70b-chat - explanation - logiqa-en-100,llama-2-70b-chat,explanation,logiqa-en-100,2,64,27,37,0.421875,0,43728,11477,55205,862.578125,0.0876554099999999,0.0013696157812499,779.921757,12.186277453125
2024-04-20 13:54:39.750278,2024-04-20 14:13:30.200162,1130,llama-2-70b-chat - explanation - lsat-ar-100,llama-2-70b-chat,explanation,lsat-ar-100,2,80,19,61,0.2375,1,55179,18318,73497,918.7125,0.1173985199999999,0.0014674814999999,1130.449884,14.13062355
2024-04-20 14:13:30.233169,2024-04-20 14:32:06.286554,1116,llama-2-70b-chat - explanation - lsat-lr-100,llama-2-70b-chat,explanation,lsat-lr-100,2,91,40,51,0.4395604395604395,0,73076,16766,89842,987.2747252747253,0.14221286,0.0015627786813186,1116.053385,12.264322912087913
2024-04-20 14:32:06.317141,2024-04-20 14:45:45.277938,818,llama-2-70b-chat - explanation - lsat-rc-100,llama-2-70b-chat,explanation,lsat-rc-100,2,87,50,37,0.5747126436781609,0,111605,11943,123548,1420.0919540229886,0.19301081,0.0022185150574712,818.960797,9.413342494252872
2024-04-20 14:45:45.310920,2024-04-20 14:55:12.810891,567,llama-2-70b-chat - explanation - sat-en-100,llama-2-70b-chat,explanation,sat-en-100,2,75,54,21,0.72,0,118080,8204,126284,1683.7866666666666,0.1963642799999999,0.0026181903999999,567.499971,7.56666628
2024-04-20 14:55:12.838342,2024-04-20 15:07:56.709555,763,llama-2-70b-chat - explanation - sat-math-100,llama-2-70b-chat,explanation,sat-math-100,2,55,18,37,0.3272727272727272,0,30186,12350,42536,773.3818181818182,0.06834594,0.0012426534545454,763.871213,13.88856750909091
2024-04-20 15:07:56.759099,2024-04-20 15:10:33.194624,156,llama-2-70b-chat - explanation - arc-challenge-100,llama-2-70b-chat,explanation,arc-challenge-100,2,18,8,10,0.4444444444444444,0,9007,2362,11369,631.6111111111111,0.01805152,0.0010028622222222,156.435525,8.690862500000001
2024-04-20 15:10:33.216771,2024-04-20 15:17:32.088384,418,llama-2-70b-chat - explanation - hella-swag-100,llama-2-70b-chat,explanation,hella-swag-100,2,41,23,18,0.5609756097560976,2,26603,5607,32210,785.609756097561,0.05089301,0.0012412929268292,418.871613,10.21638080487805
2024-04-20 15:17:32.129384,2024-04-20 15:24:39.024479,426,llama-2-70b-chat - explanation - med-mcqa-100,llama-2-70b-chat,explanation,med-mcqa-100,2,48,23,25,0.4791666666666667,0,23323,6749,30072,626.5,0.04786315,0.0009971489583333,426.895095,8.893647812500001
2024-04-20 15:24:39.049921,2024-04-20 15:41:03.747533,984,llama-2-70b-chat - solution - comprehensive-100,llama-2-70b-chat,solution,comprehensive-100,2,65,16,49,0.2461538461538461,0,49601,15838,65439,1006.753846153846,0.1044187999999999,0.001606443076923,984.697612,15.149194030769232
2024-04-20 15:41:03.786067,2024-04-20 15:55:31.742009,867,llama-2-70b-chat - solution - aqua-rat-100,llama-2-70b-chat,solution,aqua-rat-100,2,65,17,48,0.2615384615384615,0,42589,13596,56185,864.3846153846154,0.0896519799999999,0.0013792612307692,867.955942,13.35316833846154
2024-04-20 15:55:31.791565,2024-04-20 16:11:50.605620,978,llama-2-70b-chat - solution - logiqa-en-100,llama-2-70b-chat,solution,logiqa-en-100,2,64,16,48,0.25,0,40770,15665,56435,881.796875,0.0905128499999999,0.0014142632812499,978.814055,15.293969609375
2024-04-20 16:11:50.639375,2024-04-20 16:35:12.236999,1401,llama-2-70b-chat - solution - lsat-ar-100,llama-2-70b-chat,solution,lsat-ar-100,2,80,11,69,0.1375,0,58007,22355,80362,1004.525,0.1288991299999999,0.0016112391249999,1401.597624,17.5199703
2024-04-20 16:35:12.288544,2024-04-20 17:03:43.772259,1711,llama-2-70b-chat - solution - lsat-lr-100,llama-2-70b-chat,solution,lsat-lr-100,2,91,32,59,0.3516483516483517,0,59077,27761,86838,954.2637362637364,0.1401155499999999,0.0015397313186813,1711.483715,18.80751335164836
